gene,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
AC026271.1,False,187,False,1.1533422950085142,0.3021148766888056,-1.0374402
C17orf75,False,187,False,2.896959762180782,1.6664207091226995,-0.6774791
LINC00672,False,187,False,0.4922767795386413,0.8424234675646447,1.5109893
SPOP,False,187,False,3.5177959582855385,2.320450290208761,-0.36609852
MYO15B,False,187,False,4.058293766198647,4.566910698964096,1.126328
AC015813.6,False,187,False,1.1708828830419058,0.7032279216960973,-0.6373551
EME1,False,187,False,1.8797491539140392,1.4401682636526933,-0.31862587
AC060766.4,False,187,False,1.047837070936093,0.7966387130013223,0.2181065
SLC9A3R1,False,187,False,5.083901823904481,5.743064245129435,1.181506
EIF4EP2,False,187,False,1.7245118754847701,1.0732650621106852,-0.6604051
LRRC37B,False,187,False,2.413567847614548,1.8272842609102264,-0.23442201
KAT7,False,187,False,3.2481561027579735,2.0379436007805887,-0.6560182
TBC1D3H,False,187,False,0.6553615827865387,-0.5146344585686513,-1.268539
AC016876.3,False,187,False,1.5367684394431909,0.6507888995491502,-0.6896597
COL1A1,False,187,False,7.0267324711233,8.27854401944533,1.4705533
PRKAR1A,False,187,False,4.793476447679347,4.152375101423734,0.09752268
LRRC46,False,187,False,1.0583656648050925,0.9770316882768881,0.42262557
MT-ND4L,True,187,False,8.884389000290463,8.24612222226645,0.4834166
CHIC1,False,187,False,1.2893909414194846,0.43928774545955646,-0.90061885
FTX,False,187,False,3.0162992434379365,4.762456877218538,2.3923962
CYSLTR1,False,187,False,1.0208700961526502,1.1601850109694924,0.6302742
TLR7,False,187,False,1.0135039924434717,1.018395251887,0.4695212
RAB33A,False,187,False,1.520405232783188,3.463059314540058,2.1154037
RNF113A,False,187,False,2.969933095473597,1.1912755290614598,-1.1486094
SCML2,False,187,False,1.2672300977743949,2.2610763993581218,0.91650105
CHST7,False,187,False,1.4732427282464278,1.5373521318881527,0.19463147
ZNF286B,False,187,False,0.7352486127070014,0.038602246813668965,-0.6413113
AC016876.2,False,187,False,2.76213741409158,2.4492819082915362,0.09876709
JUP,False,187,False,5.34651218884082,5.48902550771745,0.934233
RARA,False,187,False,3.68952903044055,4.400905765756452,1.4543469
SLC16A3,False,187,False,4.544804744135574,4.8581908845697415,1.4399561
NT5C3B,False,187,False,3.870757085623377,2.3186303022168784,-0.8007124
MPP2,False,187,False,1.4335201163164157,1.7603170083034143,0.41702494
DYNLL2,False,187,False,3.1851299014340855,2.0276653375461455,-0.6665662
TRAPPC1,False,187,False,4.87266767465031,3.318456934794084,-0.7795724
RFFL,False,187,False,2.931916097360542,2.1006036080383494,-0.24696495
CBX8,False,187,False,2.423921145914616,2.4971434276212903,0.38225365
ENDOV,False,187,False,2.882584416149224,1.7091334827524975,-0.6351272
PGS1,False,187,False,3.0524557172950413,1.898548144097886,-0.44731307
LGALS9,False,187,False,4.443676660496665,4.407049747431588,0.95420206
NLRP1,False,187,False,1.987302919418512,2.4620953774479455,0.633324
PITPNA-AS1,False,187,False,2.754477976148168,1.9359759367500273,-0.41020155
SYNGR2,False,187,False,5.525005060920969,5.045712027605548,0.5027262
PFN1,False,187,False,7.163854097133601,5.759260173965278,-0.8727168
RPL13P12,False,187,False,3.7675041481731526,3.5214759351605234,0.50194335
COPZ2,False,187,False,3.3504580559162025,4.100168079097131,1.4603192
AC067852.3,False,187,False,0.6928740553295774,1.3889193647277394,0.8895999
TOP2A,False,187,False,3.8910505470410532,3.4424103398964965,0.41631705
CD300LB,False,187,False,0.418779867194499,-0.2190901837352019,0.19625564
BMX,False,187,False,0.4202690702347865,1.6841672493128335,2.5535278
CTPS2,False,187,False,2.5301728262453618,1.755608279583701,-0.30040726
RPS23P8,False,187,False,4.927084629372832,4.628914155650552,0.59873503
P2RY8,False,187,False,1.0005489446426163,2.198258481946212,1.8071816
RNF128,False,187,False,2.454370781189082,3.4300250998300275,1.2410692
PIN4,False,187,False,2.641450853657405,1.2672262386329736,-1.0733004
BRWD3,False,187,False,1.514187078386353,1.277178407725205,-0.0648755
INE1,False,187,False,1.4298834494541977,1.2812690192039213,-0.060795367
TLR8,False,187,False,0.9085471312952028,1.2996157931013703,0.7883527
RPS6KA3,False,187,False,2.7652682258609182,2.054020017439641,-0.2931549
RAB9A,False,187,False,3.531359193674756,2.797636273863387,0.12360885
ATP2A3,False,187,False,3.693152280437184,4.975244916499247,2.0763438
CDK12,False,187,False,2.9910141899101705,2.178685996037005,-0.16954233
AC127024.8,False,187,False,0.3131498445159647,1.3863626821941135,2.184683
FOXK2,False,187,False,3.4373671658549205,2.0995694040203405,-0.59277534
USP32P1,False,187,False,2.3226322883713313,3.9082312920290394,1.6813082
P2RX1,False,187,False,0.7996003779171138,1.8255707141081106,1.3846499
H3-3B,False,187,False,6.364364791348195,5.195218022110301,-0.48356104
PSMB6,False,187,False,4.9535265402123505,3.2750278585517876,-0.8252501
TOM1L1,False,187,False,3.71199786818573,3.7213899383901943,0.7184459
CEP112,False,187,False,1.676780320940388,1.7715433093312931,-0.009941974
PCYT2,False,187,False,3.5289108521038206,2.656408521328249,-0.021324726
FOXO3B,False,187,False,1.3299898631744995,0.24131708942305377,-1.0980822
PIP4K2B,False,187,False,3.15091368671778,1.9563043601203451,-0.7397997
AC005696.1,False,187,False,0.8714103524960958,0.5472717844819697,-0.064611256
PGAP3,False,187,False,3.354310308240438,4.049439847678016,1.4082599
RNF135,False,187,False,2.7887598764225654,1.2676801572556606,-1.0728503
SYAP1,False,187,False,2.723601863435544,1.3848427747529526,-0.95667773
MT-ND1,True,187,False,9.277038988043737,8.44663078811298,-0.453336
AL732509.1,False,187,False,0.39472288028184505,-0.8502343897649818,-0.5854456
RTL5,False,187,False,1.6569496838403985,2.495288937710557,0.66424465
AP1S2,False,187,False,3.5401094392677512,5.411683688782621,2.8062491
AC004556.3,False,187,False,3.450255758956249,2.541201263417234,-0.13955504
GEMIN8,False,187,False,3.076138741113846,1.704671792355816,-0.9980351
MORF4L2,False,187,False,5.272995368124366,3.8553216961117758,-0.6559608
PQBP1,False,187,False,4.422041661832966,2.9282754838433656,-0.63802826
BCAP31,False,187,False,5.623974256445675,4.345860260564523,-0.91344327
TAF9B,False,187,False,2.6502759553736963,2.0998783613259,-0.24768406
PHKA2,False,187,False,2.913471943700225,2.0223426858309446,-0.32456458
SRCIN1,False,187,False,2.2157320369990168,3.1963769973257428,1.0259715
AC073508.3,False,187,False,1.8570108267568421,0.6460364602703415,-1.0583789
CTDNEP1,False,187,False,4.594664378975257,2.9287890775605576,-1.1894157
AC134407.2,False,187,False,0.3976533882001043,-0.6475106630305495,-0.3343629
SHMT1,False,187,False,3.2661417014808674,2.9058893786723448,0.23470253
CCL5,False,187,False,3.5446116410656265,4.367630211577966,1.7347995
MAFG,False,187,False,2.7773876971339355,2.1399402230978155,-0.20796071
BRCA1,False,187,False,2.3924086229669728,1.616303944066752,-0.42865154
WSB1,False,187,False,4.271094757448427,3.537553377733936,0.017995266
AMZ2,False,187,False,4.057959749724908,2.683919547302437,-0.901132
PLD6,False,187,False,1.5266092110108491,1.5716350580104526,0.22882654
PCTP,False,187,False,2.9634439678968527,2.216968337639222,-0.13158347
TMEM11,False,187,False,3.6307904433808114,2.006055611824392,-1.139224
SLC25A11,False,187,False,4.014169990425633,2.384390340914471,-0.7294957
BCORL1,False,187,False,1.8595188859769571,0.7733689362653964,-0.93976563
F8,False,187,False,1.9998286165754684,1.6951842613550354,-0.08107228
DHRSX,False,187,False,3.3333873865780204,1.7382055790432112,-0.9636214
MPP1,False,187,False,3.1153724178988615,2.5604817415969534,-0.119768634
MAOB,False,187,False,3.195863463278946,4.265401137801411,1.6298879
BGN,False,187,False,6.170839026300717,6.649946109670465,0.70969284
SDF2,False,187,False,4.189698764648822,2.6979867200769703,-0.8859855
LGALS9DP,False,187,False,1.6239822343257981,1.6206699183706628,-0.15048419
TMEM256,False,187,False,4.452359570259158,4.151793874424775,0.6793622
PELP1,False,187,False,3.5809550149155247,2.4344280812154246,-0.6753059
AC145207.5,False,187,False,1.2431741728563406,0.20236682550459478,-1.1369326
NUFIP2,False,187,False,2.5377776720138643,1.0336635636191125,-0.9650332
SLC46A1,False,187,False,2.4314164720982676,2.2107219598221537,0.11857264
CYB5D1,False,187,False,2.208084705907696,1.3105227412125744,-0.71015525
TMEM220-AS1,False,187,False,1.00796867409535,1.5821622167252065,1.1086875
SLC2A4,False,187,False,0.8875617224138054,2.1958178206613708,1.8044146
EFNB3,False,187,False,1.6126335189876666,2.6621077351467037,0.8196404
TRIM37,False,187,False,2.624546550465582,1.581856126023297,-0.7613291
ABHD15,False,187,False,2.1107489759016436,1.350321642147412,-0.67351615
PIPOX,False,187,False,2.626836443536466,4.317080405038397,1.950783
CCDC57,False,187,False,3.757511263347078,4.102686791488627,1.1313821
ITGA3,False,187,False,4.688692973267418,5.6473750817362545,1.6699277
ACLY,False,187,False,3.993067494191598,2.931658809023534,-0.13681582
RPL9P7,False,187,False,4.586457469796184,4.241069642999715,0.19080947
DENND10P1,False,187,False,1.628424891998297,0.21845448895243413,-1.4566818
FANCB,False,187,False,0.724316760364429,0.02283753284236674,-0.6591844
CUL4B,False,187,False,3.089365183528962,1.8316218743122434,-0.86775386
IDS,False,187,False,3.8704946081935336,3.506885225463364,0.48614195
TSR2,False,187,False,2.5676268747172095,0.7775731608760643,-1.5588161
CSF2RA,False,187,False,2.2485056389767357,2.3766314542377747,0.27130973
TMLHE,False,187,False,2.5127615717800422,1.1425169820884926,-0.86482215
PGK1,False,187,False,6.260626795026743,5.400264674495849,-0.31536967
HCFC1,False,187,False,3.3238042425695973,2.067746674878396,-0.6254331
NAA10,False,187,False,4.707319788955904,3.542134224468832,-0.544314
STARD8,False,187,False,1.4137974641152946,1.707989303515888,0.36483136
EEF1B2P3,False,187,False,2.590705087609582,2.4352012297214136,0.08480539
LLGL1,False,187,False,2.6215738272311326,1.8031371896042074,-0.5419178
LRRC75A,False,187,False,1.4204104515548412,1.9503835031445569,0.60660434
C17orf80,False,187,False,2.559885705647401,1.083266295443911,-0.9193686
PSMD3,False,187,False,4.791996189343105,4.6568607832598135,0.6281286
WDR81,False,187,False,2.74335008966449,2.242995374020803,-0.10577636
KPNA2,False,187,False,4.6521103493399005,3.937932858822445,-0.12802252
KLHL11,False,187,False,0.9397301702301877,0.8587992826368381,0.28858054
RDM1P5,False,187,False,0.22335550051527717,-0.9236868761641789,-0.6764199
ZMYND15,False,187,False,1.175342089606545,0.7308659436887898,-0.6097879
C17orf107,False,187,False,1.057645482803471,1.1998692322016586,0.67526585
GPS2,False,187,False,4.353412531590399,2.9141147595042565,-0.6532755
FN3KRP,False,187,False,3.3907180114543114,2.0776283181380313,-0.6152922
AC005822.1,False,187,False,1.2362982788301025,0.5375594336403527,-0.802599
AXIN2,False,187,False,2.4751207125816865,3.2219769497901085,1.049539
CCL3,False,187,False,2.4054174621355235,2.3563371016767762,0.25262666
RPS2P46,False,187,False,4.9265403916956165,4.579735010192952,0.5470096
AC067852.2,False,187,False,2.4984330115563784,0.8043068026242524,-1.1761801
SLC35A2,False,187,False,3.7202011923290454,2.384100258012634,-0.7298099
PRICKLE3,False,187,False,2.6422377003290514,1.5103601520260208,-0.832221
MTM1,False,187,False,1.83106269362471,0.8972009969391593,-0.82441306
FGD1,False,187,False,1.901166358724051,1.7166374460533729,-0.061088115
Z68871.1,False,187,False,0.817395652995956,0.04762300182819688,-0.631084
MT-CYB,True,187,False,9.360896656482156,8.417657700120268,-0.4704336
TAB3,False,187,False,2.3925772606632565,1.6395147493641753,-0.40728354
SERBP1P1,False,187,False,0.4483222985593884,-0.9368598899212981,-0.69273525
SMC1A,False,187,False,3.6619355886805596,2.6695189801597614,-0.42070758
ATP11C,False,187,False,2.212461022588721,1.739772488868732,-0.31498578
EIF4BP7,False,187,False,1.8035817510458831,1.1894079060167226,-0.5522152
SUZ12P1,False,187,False,2.1999452610702463,1.3376007308343587,-0.6852271
SLC16A5,False,187,False,2.6288480897149107,2.947379927415844,0.59265625
WDR45B,False,187,False,4.464688563065767,4.16963586504381,0.69857305
TRIM47,False,187,False,3.9651249749852107,3.5517760571474937,0.53475773
LINC00511,False,187,False,2.7226117419669693,2.8608640536567362,0.50687146
ACE,False,187,False,3.0196732219113223,3.9768979490624914,1.6134751
CD68,False,187,False,4.975990737962383,4.902623935667136,0.8866164
TMEM102,False,187,False,2.2126751422011446,1.406590676003526,-0.6217146
AC004477.1,False,187,False,0.6524279967995811,-0.3863061001749061,-1.1230477
MLX,False,187,False,3.9017472770457022,1.9937920438378103,-1.1525053
FAM104A,False,187,False,2.9375500815231206,1.07559631666169,-1.2633111
WIPI1,False,187,False,3.407547187009045,2.856334737128154,0.18384756
ZNF594,False,187,False,1.2566011086786097,0.7198807515018171,-0.62074494
MYO19,False,187,False,3.8124011380783394,2.991996434191571,-0.071471475
NR1D1,False,187,False,3.1154994972796044,3.0255683297664304,0.35752186
ZNF286A,False,187,False,2.334690032308238,2.3911703025531867,0.28469428
AC005332.6,False,187,False,2.877154448980002,1.8719628872558778,-0.4736737
PLSCR3,False,187,False,3.624935276125378,2.5825168908507816,-0.51492894
C17orf100,False,187,False,1.310527056295192,0.15516117572290997,-1.1840173
TEN1-CDK3,False,187,False,1.3702987932592383,1.0875553995101301,-0.25401255
LLGL2,False,187,False,4.383862232561733,4.366764533410349,0.910826
TOB1,False,187,False,4.049996475583912,3.8049240412464402,0.80891156
CXCL16,False,187,False,4.007021345821764,3.577429385901527,0.56253976
TOP3A,False,187,False,2.550699151866065,1.5747594397762692,-0.4668976
C17orf49,False,187,False,4.26254271398406,2.822574844985463,-0.7518386
STAT5B,False,187,False,3.145536498858357,2.43219706186186,-0.2514195
PER1,False,187,False,3.2208993950832117,3.42016857083567,0.76247644
AC091152.4,False,187,False,0.08009813259192504,-2.4867913560710595,-2.612397
CCDC137,False,187,False,3.144410124375448,2.146162770543262,-0.54495937
TIMM22,False,187,False,2.3024048363770233,0.7358416104085003,-1.2392095
P2RX5,False,187,False,1.811744471243809,4.468056374022839,2.5019252
ARHGAP27P1-BPTFP1-KPNA2P3,False,187,False,2.0029945680423507,1.8367407912798517,0.050791062
WSCD1,False,187,False,1.4237785459359227,3.9092007963205204,2.5604017
C17orf58,False,187,False,2.8294351891570977,2.6873051867500215,0.3347791
TEPSIN,False,187,False,3.177311105917283,2.436534588523356,-0.24696817
MBLAC2,False,187,False,1.3890872978094606,0.5306858438622751,-0.809455
GUSBP3,False,187,False,2.624301200377216,3.954335066207482,1.5911028
IK,False,187,False,4.284091718477947,2.580084330011478,-1.0129337
DCTN4,False,187,False,3.424959314348969,2.2708750990220774,-0.41697457
NSUN2,False,187,False,3.533125767324342,2.0819610108914133,-0.6108458
SRFBP1,False,187,False,1.8243261086910465,0.21626574456583483,-1.4587207
PAM,False,187,False,4.33799155413367,4.0543302681076625,0.57442087
MARCHF6,False,187,False,4.18378861488889,2.9204209690377465,-0.64648545
ATP6AP1L,False,187,False,1.662009744011455,1.5354551106559782,-0.22986385
GNPDA1,False,187,False,3.6811089004849586,2.491449833559139,-0.61355263
GTF2H2,False,187,False,2.810560465641575,2.677332550481566,0.32489073
AC010491.1,False,187,False,0.36499935713895376,-1.0762246170301841,-0.86534494
AC114956.2,False,187,False,0.17712567340390703,-0.5891134847631608,-0.2620353
AC122718.1,False,187,False,0.9177855471186452,0.24631078229430708,-0.40582338
ZBED3-AS1,False,187,False,1.1613559257911363,0.8492719584153928,-0.49168533
CCDC127,False,187,False,1.5795657529223068,0.25032177222131813,-1.4269967
FAM13B,False,187,False,2.5204258000294684,1.8466096301556698,-0.21663098
ARRDC3,False,187,False,3.400475523223136,3.530423331806337,0.8756243
STARD4,False,187,False,2.038751792447254,3.015164702691885,1.1485215
ADAMTS6,False,187,False,0.8649491563054439,1.8462619843776238,1.4081085
SRP19,False,187,False,4.059509450673757,2.346916402755265,-1.263991
CAMK4,False,187,False,1.1365130590538473,4.0300910304187605,2.680982
CNOT8,False,187,False,3.63469234232163,1.9934564648985258,-1.1528686
EEF1A1P13,False,187,False,4.047112927694809,3.847164992379948,0.8546576
FAM153CP,False,187,False,0.8820515428759075,1.8355788077263526,1.3959965
SPDL1,False,187,False,2.6029241747668834,1.5768686617284735,-0.7662744
ETF1,False,187,False,3.8704328950996545,2.1176496387097483,-1.0183702
CSF1R,False,187,False,3.4538120304895483,3.6636034401392252,1.0122991
C5orf15,False,187,False,3.948308890658257,2.889757815586531,-0.18219368
TIGD6,False,187,False,1.6507404871796088,0.0029372810981942343,-1.6574414
MTREX,False,187,False,3.120963277631297,1.533985022477669,-1.1732007
HDAC3,False,187,False,3.8972125709615795,2.1091768644113906,-1.0275459
ERBIN,False,187,False,3.0066809863608674,2.244809011651962,-0.103978045
CENPK,False,187,False,2.2322129593071436,1.7065379538391565,-0.34558165
AC026748.3,False,187,False,1.1048701242436239,0.3503344406685663,-0.9893442
DROSHA,False,187,False,3.7107396273879223,2.1452279623962522,-0.9885034
SIL1,False,187,False,3.8623671498078735,2.8024840368645294,-0.2767093
LARS1,False,187,False,3.6238154224991943,2.066030140995199,-1.0742729
KIAA1191,False,187,False,4.146543040611614,2.2237039184975727,-1.3966568
CKMT2-AS1,False,187,False,1.7872678453350201,1.4789851391384468,-0.282467
RICTOR,False,187,False,2.1749129445683963,2.934103459040026,0.7845212
RFESD,False,187,False,1.1717997531850204,0.10446122866763047,-1.2345873
BRD8,False,187,False,3.774930744099918,2.3191027968505553,-0.8002007
